title:test0826, start timestamp:1629975491.659043, stop timestamp:1629975591.327375, headset type:INSIGHT, headset serial:A2D2052F, headset firmware:932, channels:43, sampling rate:eeg_128;mot_64;mc_8, samples:12523     , version:2.1, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,MC.Action,MC.ActionPower,MC.IsActive
1629975492.155766,15.000000,0.000000,4282.051270,4272.307617,4194.871582,4129.230957,4200.512695,16209.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975492.163580,16.000000,0.000000,4352.820313,4259.487305,4178.461426,4108.717773,4242.051270,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,8.000000,0.000000,0.190291,-0.233398,0.690918,0.657227,0.604013,-0.813489,0.024414,-51.921326,-60.164673,46.804996,,,
1629975492.171294,17.000000,0.000000,4328.205078,4249.230957,4170.256348,4089.743652,4232.820313,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975492.179109,18.000000,0.000000,4229.743652,4247.692383,4171.794922,4095.384521,4157.436035,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,9.000000,0.000000,0.189403,-0.233398,0.691162,0.657227,0.610849,-0.821302,0.023438,-50.677010,-60.189560,46.730282,,,
1629975492.186823,19.000000,0.000000,4216.410156,4248.205078,4163.589844,4091.794922,4136.922852,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975492.194638,20.000000,0.000000,4243.589844,4246.153809,4158.461426,4070.769287,4156.410156,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,10.000000,0.000000,0.189403,-0.233398,0.691162,0.657227,0.596689,-0.817884,0.022461,-52.966599,-60.211956,46.722851,,,
1629975492.202352,21.000000,0.000000,4222.563965,4244.102539,4148.717773,4066.666748,4131.282227,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975492.210167,22.000000,0.000000,4203.077148,4249.230957,4154.871582,4081.025635,4117.948730,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,11.000000,0.000000,0.188855,-0.233154,0.691162,0.657471,0.602548,-0.828626,0.021973,-55.027229,-60.411556,46.656349,,,
1629975492.217881,23.000000,0.000000,4231.794922,4252.820313,4162.563965,4088.718018,4130.256348,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975492.225696,24.000000,0.000000,4295.384766,4247.179688,4155.897461,4081.025635,4169.743652,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,12.000000,0.000000,0.188262,-0.232910,0.691406,0.657471,0.592782,-0.835462,0.031250,-56.941608,-60.471569,46.596497,,,
1629975492.233410,25.000000,0.000000,4275.897461,4245.641113,4157.436035,4078.461426,4210.256348,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975492.241225,26.000000,0.000000,4206.153809,4248.205078,4156.922852,4089.230713,4183.589844,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,13.000000,0.000000,0.188262,-0.232910,0.691406,0.657471,0.601572,-0.822766,0.019532,-58.724369,-60.465763,46.662262,,,
1629975492.248939,27.000000,0.000000,4263.077148,4249.743652,4164.615234,4096.410156,4168.205078,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,1.000000,0.000000,0.000000
